run,time_total_seconds,size_download_bytes,throughput_bps,throughput_Mbps
6,0.2540,255,1003.94,0.0080,10671,42011.81,0.3361,43015.75,0.3441
7,0.2220,255,1148.65,0.0092,10671,48067.57,0.3845,49216.22,0.3937
8,0.2280,255,1118.42,0.0089,10671,46802.63,0.3744,47921.05,0.3834
9,0.2888,255,882.96,0.0071,10671,36949.45,0.2956,37832.41,0.3027
10,0.2285,255,1115.97,0.0089,10671,46700.22,0.3736,47816.19,0.3825
11,0.2300,255,1108.70,0.0089,10671,46395.65,0.3712,47504.35,0.3800
12,0.2181,255,1169.19,0.0094,10671,48927.10,0.3914,50096.29,0.4008
13,0.2193,255,1162.79,0.0093,10671,48659.37,0.3893,49822.16,0.3986
14,0.2344,255,1087.88,0.0087,10671,45524.74,0.3642,46612.63,0.3729
15,0.2255,255,1130.82,0.0090,10671,47321.51,0.3786,48452.33,0.3876
16,0.2132,255,1196.06,0.0096,10671,50051.59,0.4004,51247.65,0.4100
17,0.2323,255,1097.72,0.0088,10671,45936.29,0.3675,47034.01,0.3763
18,0.2406,255,1059.85,0.0085,10671,44351.62,0.3548,45411.47,0.3633
19,0.2829,255,901.38,0.0072,10671,37720.04,0.3018,38621.42,0.3090
20,0.2753,255,926.26,0.0074,10671,38761.35,0.3101,39687.61,0.3175
21,0.2319,255,1099.61,0.0088,10671,46015.52,0.3681,47115.14,0.3769
22,0.2698,255,945.14,0.0076,10671,39551.52,0.3164,40496.66,0.3240
23,0.3184,255,800.88,0.0064,10671,33514.45,0.2681,34315.33,0.2745
24,0.3047,255,836.89,0.0067,10671,35021.33,0.2802,35858.22,0.2869
25,0.2383,255,1070.08,0.0086,10671,44779.69,0.3582,45849.77,0.3668
26,0.2510,255,1015.94,0.0081,10671,42513.94,0.3401,43529.88,0.3482
27,0.2318,255,1100.09,0.0088,10671,46035.38,0.3683,47135.46,0.3771
28,0.2448,255,1041.67,0.0083,10671,43590.69,0.3487,44632.35,0.3571
29,0.3363,255,758.25,0.0061,10671,31730.60,0.2538,32488.85,0.2599
30,0.2243,255,1136.87,0.0091,10671,47574.68,0.3806,48711.55,0.3897
31,0.2312,255,1102.94,0.0088,10671,46154.84,0.3692,47257.79,0.3781
32,0.2197,255,1160.67,0.0093,10671,48570.78,0.3886,49731.45,0.3979
33,0.2247,255,1134.85,0.0091,10671,47489.99,0.3799,48624.83,0.3890
34,0.2292,255,1112.57,0.0089,10671,46557.59,0.3725,47670.16,0.3814
35,0.2545,255,1001.96,0.0080,10671,41929.27,0.3354,42931.24,0.3434
36,0.2398,255,1063.39,0.0085,10671,44499.58,0.3560,45562.97,0.3645
37,0.2881,255,885.11,0.0071,10671,37039.22,0.2963,37924.33,0.3034
38,0.2530,255,1007.91,0.0081,10671,42177.87,0.3374,43185.77,0.3455
39,0.2287,255,1115.00,0.0089,10671,46659.38,0.3733,47774.38,0.3822
40,0.2397,255,1063.83,0.0085,10671,44518.15,0.3561,45581.98,0.3647
41,0.2250,255,1133.33,0.0091,10671,47426.67,0.3794,48560.00,0.3885
42,0.2374,255,1074.14,0.0086,10671,44949.45,0.3596,46023.59,0.3682
43,0.2355,255,1082.80,0.0087,10671,45312.10,0.3625,46394.90,0.3712
44,0.2333,255,1093.01,0.0087,10671,45739.39,0.3659,46832.40,0.3747
45,0.2830,255,901.06,0.0072,10671,37706.71,0.3017,38607.77,0.3089
46,0.2732,255,933.38,0.0075,10671,39059.30,0.3125,39992.68,0.3199
47,0.2937,255,868.23,0.0069,10671,36332.99,0.2907,37201.23,0.2976
48,0.2832,255,900.42,0.0072,10671,37680.08,0.3014,38580.51,0.3086
49,0.2612,255,976.26,0.0078,10671,40853.75,0.3268,41830.02,0.3346
50,0.3250,255,784.62,0.0063,10671,32833.85,0.2627,33618.46,0.2689
51,0.2692,255,947.25,0.0076,10671,39639.67,0.3171,40586.92,0.3247
